user,text,date,state,takeFlushot,negativeFlushot
710262682,Microneedle patches could make a flu shot as simple as a Band-Aid — Tech News and Analysis  http://t.co/Q5198MWPD9,20141124,Iowa,0,0
446306142,"Apparently, by not getting my flu shot I was supposed to wear a hospital mask at work #oops",20140224,New York,0,0
243335019,Got my flu shot at the clinic in my work building. Got a $5 Starbucks card for showing up. Quick and easy!,20140922,Washington,1,0
171991895,"My sister ""I got my flu shot so I don't get AIDS"" ...... LIKE WHAT ARE YOU SERIOUS",20140113,California,0,0
102747668,Just got my flu shot. You should too!,20141021,Kentucky,1,0
488519273,My son prolly getting his flu shot snappin,20141121,Pennsylvania,0,0
393823451,This may go viral but our employees won't. Flu shots on the house at Cardinal Carryor. http://t.co/26cUOg72WQ,20140912,Kentucky,1,0
49367189,Why didn't I get a flu shot? This stomach flu better only last a day😷😩,20140113,Wisconsin,1,0
14194635,"RT @FenwayHealth: Uninsured? Between the ages of 12-29? The Borum offers FREE flu shots Mon, Wed, &amp; Fri by appointment &amp; Tues &amp; Thurs walk-…",20141029,Massachusetts,1,0
278768107,"RT @BethBridges: So you can time getting your flu shot? There's a dedicated ""Google Flu Trends"" page http://t.co/LSnMSvQmSg",20141021,Connecticut,0,0
26551508,Nurse who refused flu shot wins lawsuit against Hackettstown Regional Medical Center http://t.co/yvKANeJanR,20140609,Florida,0,0
21518191,@janosbiebah_ they're exaggerating this is coming from a girl who faints during a flu shot. It's not that deep,20141029,Virginia,0,0
29422309,"We got flu shot! 👍💉 #biggirls @ Diana Center, Barnard College http://t.co/faSP2FaIbP",20141021,new york,1,0
983726870,"If I knew getting the flu shot was going to take so long at whichever pharmacy I went to, I would've just gone to my doctor. #Target #CVS",20141022,california,0,0
200413957,@AnnaWelch_ flu shot needs are really really small.,20141003,missouri,0,0
425837327,RT @aboutdotcom: Scared of getting the flu from a flu shot? Here's why that's not true: http://t.co/DgyWZom5KX,20140206,New York,1,0
42508852,"When I say ""party"" I'm referring to the holiday party at the @kfc where I work, which is going to be about as fun as a flu shot.",20141219,Missouri,0,0
228267604,"Do you get an annual flu shot? Article finds that when getting immunized is voluntary, only about 20 to 40... http://t.co/FHGizV94x0",20140411,Alabama,0,0
31553985,"Just to be safe, I also got my flu shot while I was here.",20140918,South Carolina,0,0
576618590,"* gets flu shot *
* mom is texting me to stay strong *",20141027,minnesota,0,0
34056280,A2: I was so surprised that they gave me the flu shot when I was pregnant even tho I already had it- helps immu the baby! #30secondmom,20140911,Illinois,1,0
251903729,Every year I don't get a flu shot. Every year I get the flu. New resolution: get over my fear of needles,20140106,New York,1,0
446631589,Guess I'll get the flu shot,20140201,California,0,0
87719246,A CDC Official Tells Us Why You Should Get a Shot for the Swine Flu http://t.co/bidjaACMtw,20140108,,1,0
310504494,Schedule of flu shots at @VUMChealth: http://t.co/cxRDSXOhky,20141015,Tennessee,1,0
14746550,RT @Babe_Chilla: Hey @immunizeBC when do the flu shots come out? It's mid October!,20141014,Ohio,1,0
28921216,@RippleForward I forgot my son's Dr appt. - and when remembered - he also got a flu shot unexpectedly today.,20140911,North Carolina,0,0
28449860,Waiting to get my flu shot. #flushot,20140120,,1,0
245430983,That's that for my check up. And i got a flu shot 💉,20140917,massachusetts,1,0
